sst,chl_log,ssh,current_speed,current_dir,sst_gradient,chl_gradient,front_strength,ftle,ftle_ridge,thermocline_depth,d20_depth,mld,dist_to_front,dist_to_eddy,dist_to_seamount,dist_to_shelf_break,bathy_depth,bathy_slope,moon_phase,season_sin,season_cos,day_of_year_sin,day_of_year_cos,sst_7d_trend,chl_30d_anomaly,sst_x_chl,front_x_ftle,ssh_x_thermo,sst_local_std,chl_local_mean,current_local_mean,ais_fishing_density,viirs_light_density,lunar_cpue_modifier,zooplankton_index,spawning_season,enso_oni,omz_compression,eddy_enrichment,dvm_accessible_depth,salinity_front_strength,productivity_front,habitat_compression_ratio,cpue
17.973035799154385,0.24115512401151445,-0.03534938100632818,0.462100602813139,0.8918571697088726,0.043523861459934816,0.0006450361824679591,0.4396832874852578,0.048886696328491984,0.0,203.17241963856378,270.4136822378596,30.58450229386913,5.64624700384663,80.8425502309347,135.31466875116655,60.465764697507666,-1077.2651088041448,0.6884807648547355,0.9599541179271593,0.9995786855478958,-0.029025013321975237,0.9995786855478958,-0.029025013321975237,0.05687226403666806,-0.2053049352017535,4.3342896770084645,0.021494663356004837,-7.1820192717811855,0.07307328634475958,1.7446216062516342,0.4675469963763216,0.00445963442020624,0.10678852754991566,1.2624990550776631,0.533505560495066,0.0,0.49249341268521274,1.0,0.36410240511976344,305.7324024429164,0.28351245804229563,0.24554902232349574,1.0158620981928188,0.21315183404804192
15.790920758252433,0.3460689104879369,0.08753557474700663,0.22637134904648964,-1.3763824571903416,0.023247732849238006,0.0015782109047439558,0.24178100955347728,0.026531066231978054,0.0,217.5790268945052,290.4641994271336,30.95703390346398,134.5656040375517,136.58702211751847,132.8269942271671,109.55609676039688,-1158.4053205578766,3.2378331480759837,0.5998053941540261,-0.9093882203647925,-0.4159483918249421,-0.9093882203647925,-0.4159483918249421,-0.09282845536307803,-0.1457049683441828,5.464746742409766,0.0064147079780978245,19.045905172104927,0.7135664991825708,2.203564537480619,0.22965698924331934,0.2641862945045546,0.03842400929809958,0.7154936161224169,0.5282562772209664,0.0,-0.1963179441511758,1.0,0.2761407220947179,245.2719553561519,0.030055760455872882,0.14293835074475908,1.087895134472526,0.04956205801450728
19.894768158444986,-0.2702572649595011,0.107645217088882,0.048099497952171937,2.9348706595546146,0.024899652028075817,0.018700351716891998,0.20442584459761032,0.03771178433159353,0.0,197.91289545076157,255.10786025494912,89.336661153092,15.414458319091413,10.030348730388358,21.797217019972983,1.8939496120836563,-3242.5868187664355,2.475857618478495,0.7288439953813121,-0.09233133369539122,-0.9957283388645872,-0.09233133369539122,-0.9957283388645872,0.017166995601585834,0.23229624820403166,-5.376705629504712,0.007709263363268934,21.304376595486435,0.38448834385873903,0.5393250696423766,0.08600653598996205,0.2192472950527499,0.4624319895645436,0.9354684367235291,0.30091171807754746,0.0,0.3044226542130508,0.9932038134242606,0.8833691783875769,228.4872024536567,0.3788487415752419,0.13340401909008462,0.9828392124376668,0.008913799293405347
21.23620856521882,-0.0985951724027104,-0.10809702299310214,0.34702097748665556,1.9499170097289458,0.0667312502502947,0.0002235040064704723,0.5443503512150001,0.07848650277901403,0.0,180.75919877167337,251.61013965803477,36.63433731462888,124.74134614339978,59.84287016845461,420.80689711692827,142.97340613678318,-2696.851227338355,1.0905911247454183,0.6214412049633365,0.3474028211842774,-0.9377159910299093,0.3474028211842774,-0.9377159910299093,0.08872855735666797,0.3115995591029521,-2.093787644667665,0.04272415535339337,-19.539531265836295,0.4182107347202932,0.802040011948554,0.2810811842112366,0.4974388558161808,0.0493865795135203,0.7648847163863637,0.4562571504370083,0.0,-0.5113159638055534,1.0,0.5839710261628142,219.17748796842218,0.07576966452877291,0.37228709378080943,0.9037959938583668,0.0018704899787804004
20.474233044025564,-0.3791468641169238,-0.09308141947451899,0.021921979485501522,-2.344870550877347,0.040410464536289624,0.02273383772599881,0.48071781992026663,0.05791071583791152,0.0,173.64093500049867,209.7108030335414,50.24350189154836,28.11138515623584,21.89574786844501,36.5536208630636,27.78452910317986,-5324.431993636492,0.6063780680711924,0.4302777227200989,0.7865965660866021,-0.6174672802835514,0.7865965660866021,-0.6174672802835514,0.026372421523318243,0.22854122144607875,-7.762741253841391,0.027838713067622884,-16.162744708729104,0.47174953162279143,0.3810971209075278,0.0,0.23499445542123468,0.11463494103977874,0.7265848069750513,0.26208165158908625,0.0,-0.05804124101976537,1.0,0.7545763379073421,212.6317830769222,0.06204587360109293,0.4300552455418054,0.8682046750024933,0.005835119085851885
14.438935233328866,0.1869762222391672,0.1744686889450433,1.4021699662479399,-2.1201766032690283,0.015000006959312692,0.0022222237876709625,0.3093547488123325,0.030693311887049452,0.0,230.07871596365388,277.7156274428645,39.77775290075851,34.72496027704609,31.59033991550539,98.69008664664472,218.33983285539716,-1014.7044223217774,1.3080877637170634,0.6096766866778844,-0.9878726596350429,0.15526624985999563,-0.9878726596350429,0.15526624985999563,0.04741223658113293,0.19147631414126415,2.69973756308384,0.009495121789036762,40.1415319283377,0.6491652743640485,1.5974689391759962,1.439339370292297,0.27321956729019947,0.03376816137918684,0.744528834604528,0.48577262755322526,0.0,0.11103338921064004,1.0,0.7557036562048249,285.3127655424829,0.1911376287065926,0.18050617591951684,1.1503935798182694,0.14090765982030862
21.102763309184066,-0.4062204231147011,-0.007006514979360157,0.06401192290676311,0.27676055809193567,0.0006145959461090265,0.0037142020094263805,0.17206750045849262,0.0005255179844609577,0.0,157.971827702147,244.04969540105242,48.937467806981616,15.000974252016519,46.63921674977001,30.914398207393198,174.42513016443792,-2039.4179488637392,1.2494419779484893,0.40067297437486615,0.21547731504673012,-0.976508846196619,0.21547731504673012,-0.976508846196619,0.00181864552526649,0.011990229838901016,-8.57237344034614,9.042456603218195e-05,-1.106831977111995,0.4508308941901836,0.42468268822911565,0.06761255609951936,0.4637670261025486,0.00011333091123740724,0.69229966263127,0.3229118526248421,0.0,-0.5896101449478166,0.9991622799650133,0.6562530754261912,169.7862983040523,0.08729448016273389,0.1542044980859037,0.7891974576855872,0.0007581507183434786
19.947422545227088,-0.7604094777347029,-0.06602875371187038,0.866875956011359,-2.498322966240102,5.297490138792648e-06,0.03646677821603205,0.0,0.05417013004336845,0.0,168.26478058705223,247.4087369046232,51.90902372284893,141.13029450013227,46.49409119685537,100.71264405310237,11.263493623192119,-3180.1548771845387,0.17162655856204984,0.45363938783015667,0.9312100364121947,-0.3644830148102912,0.9312100364121947,-0.3644830148102912,0.00530375611465786,0.20308879477481945,-15.168209159769567,0.0,-11.110313755764379,0.6609394880313714,0.2128248275094654,0.8012701362739757,0.016301233334450323,0.026349083223298788,0.6355587782545777,0.4410176602230412,0.0,-0.15060076315796722,1.0,0.6387621109690088,175.11350094795793,0.0017715923471578474,0.1848893889280793,0.8413239029352612,0.0022379319600983522
18.435913372409747,0.46816564415522477,-0.10451732949042161,0.38131889653717665,2.917521731838244,0.039253605955737736,0.010530241721743333,0.3192189837603102,0.0832305906958602,0.0,162.67542767989642,193.5213394200579,57.94602429204723,23.54495418386468,118.59192237480697,109.5285860399964,24.336039658047344,-1804.1097560803414,1.8144882795348374,0.9110038882574208,0.6564105761979381,-0.7544038410927472,0.6564105761979381,-0.7544038410927472,0.07012637711869099,0.07112379024765801,8.631061259584131,0.026568784579702822,-17.002401274814986,1.4136468125327242,2.904769832654822,0.27657485414567917,0.49041807881222654,0.0768562974438252,1.2580020437307342,0.48391034754041795,0.0,-0.13141878207749455,1.0,0.3070089344263762,233.45741071274324,0.22930197456364482,0.2533145532778636,0.8133771383994821,0.1472017663795322
18.396291796339984,0.2098357828785905,-0.014145578040111212,0.11853166220377614,0.8672266310681467,0.02154783696456247,0.019321427740553527,0.16005012486209194,0.10787920742546203,1.0,215.88123131245916,265.6897951848272,30.218351304584942,11.365719022116826,156.85153221082683,283.9459548116342,155.4314204432039,-1175.9093767122802,0.7595542364468375,0.5638596620282463,0.0966127018812031,-0.9953220513156602,0.0966127018812031,-0.9953220513156602,-0.033489417425345495,0.38949808962490784,3.8602002911479927,0.017266080618468713,-3.053764804925691,0.7199925633233205,1.5844912816827035,0.1632250020457479,0.10539956566664334,0.1328627893266263,0.6899563766197987,0.5045995834730737,0.0,1.3680474792167598,0.8776085537114933,0.2152142510103122,236.90783155749517,0.0658763104071533,0.11126961074518552,0.9472960759279182,0.022874609635204844
