year,month,lat,lon,lat5c,lon5c,hhooks,cpue_yft,cpue_bet,cpue_alb,cpue_total,sst,ssh,mld,current_speed,sst_gradient_max,ssh_variance,front_strength,chl,do_surface,season_sin,season_cos
2013,1,0.000000,120.000000,2.500000,122.500000,13906.450000,17.313045,4.356827,0.000000,21.669873,28.890878,0.673178,16.171732,0.389179,133.123338,0.026548,0.059901,0.102434,201.121552,0.500000,0.866025
2013,1,0.000000,125.000000,2.500000,127.500000,18467.330000,17.370784,4.299051,0.000000,21.669835,28.842269,0.633830,16.720378,0.348840,135.480134,0.041020,0.125529,0.096041,200.500717,0.500000,0.866025
2013,1,0.000000,130.000000,2.500000,132.500000,8788.760000,18.844638,5.445251,0.095804,24.385693,29.090270,0.646156,15.489692,0.198562,117.515958,0.027528,0.005835,0.102158,200.811859,0.500000,0.866025
2013,1,0.000000,135.000000,2.500000,137.500000,11069.340000,15.783958,7.969942,0.334437,24.088338,29.469695,0.675433,16.625595,0.250158,0.698100,0.022169,0.000000,0.099753,201.123795,0.500000,0.866025
2013,1,0.000000,140.000000,2.500000,142.500000,8697.930000,7.358877,14.246608,0.082778,21.688264,29.708774,0.712243,21.340111,0.306127,0.694892,0.016877,0.000000,0.090608,199.910919,0.500000,0.866025
2013,1,0.000000,145.000000,2.500000,147.500000,1356.390000,20.718230,6.495919,0.000000,27.214149,29.764648,0.723016,23.233107,0.273907,0.311958,0.011798,0.000000,0.092935,199.741516,0.500000,0.866025
2013,1,0.000000,150.000000,2.500000,152.500000,7064.730000,11.823240,14.654629,0.017552,26.495422,29.800338,0.733601,24.537942,0.340867,0.504415,0.010107,0.000000,0.104588,199.120422,0.500000,0.866025
2013,1,0.000000,155.000000,2.500000,157.500000,4725.910000,14.522282,15.078366,0.133942,29.734591,29.732814,0.733242,32.416169,0.375102,0.498426,0.018322,0.000000,0.125688,199.417770,0.500000,0.866025
2013,1,0.000000,160.000000,2.500000,162.500000,2321.790000,10.388967,4.739877,0.645192,15.774036,29.649749,0.726197,29.640680,0.383056,0.399005,0.022660,0.000000,0.140942,199.284607,0.500000,0.866025
2013,1,0.000000,-160.000000,2.500000,-157.500000,1293.410000,8.397183,18.864088,0.000000,27.261271,,,,,,,,,,0.500000,0.866025
2013,1,0.000000,165.000000,2.500000,167.500000,13032.360000,10.056505,15.955821,0.753586,26.765912,29.314534,0.709137,24.584323,0.408736,92.318215,0.027985,0.002779,0.181142,198.913284,0.500000,0.866025
2013,1,0.000000,-165.000000,2.500000,-162.500000,1422.000000,13.429677,8.260197,0.000000,21.689873,,,,,,,,,,0.500000,0.866025
2013,1,0.000000,170.000000,2.500000,172.500000,7152.150000,8.481645,16.454493,0.622051,25.558189,28.769624,0.691399,21.716650,0.510463,128.722933,0.033699,0.025119,0.212318,199.411026,0.500000,0.866025
2013,1,0.000000,-170.000000,2.500000,-167.500000,6643.990000,6.496699,10.231201,0.042896,16.770796,,,,,,,,,,0.500000,0.866025
2013,1,0.000000,175.000000,2.500000,177.500000,14494.300000,5.817321,21.358051,0.246925,27.422297,28.530283,0.673861,26.722305,0.487010,0.859778,0.032081,0.012778,0.168762,200.102051,0.500000,0.866025
2013,1,0.000000,-175.000000,2.500000,-172.500000,9981.240000,4.847193,20.282550,0.207489,25.337233,,,,,,,,,,0.500000,0.866025
2013,1,0.000000,-180.000000,2.500000,-177.500000,2635.660000,5.471115,20.413103,0.036803,25.921022,,,,,,,,,,0.500000,0.866025
2013,1,5.000000,130.000000,7.500000,132.500000,4156.310000,6.999237,12.672298,0.000000,19.671536,28.892988,0.594343,32.005650,0.268663,129.401656,0.044276,0.008082,0.080948,200.016083,0.500000,0.866025
2013,1,5.000000,135.000000,7.500000,137.500000,3501.930000,4.036631,15.940067,0.006282,19.982981,28.911674,0.619755,39.680856,0.272036,127.540440,0.049253,0.006954,0.078237,199.668716,0.500000,0.866025
2013,1,5.000000,140.000000,7.500000,142.500000,1321.230000,1.122439,23.095903,0.000000,24.218342,28.902045,0.641269,45.437358,0.257141,0.528417,0.038796,0.000000,0.073686,199.371948,0.500000,0.866025
2013,1,5.000000,145.000000,7.500000,147.500000,1083.910000,18.292109,24.657951,0.445609,43.395669,28.905365,0.658881,48.087382,0.224513,1.023604,0.028387,0.001944,0.072347,199.252090,0.500000,0.866025
2013,1,5.000000,150.000000,7.500000,152.500000,1276.510000,13.101347,11.012056,0.082256,24.195658,28.869475,0.656118,48.496735,0.251771,114.969949,0.036154,0.008073,0.068869,199.318192,0.500000,0.866025
2013,1,5.000000,155.000000,7.500000,157.500000,2055.410000,15.110367,19.982388,1.769477,36.862232,28.914248,0.665401,52.839107,0.229473,123.125662,0.034703,0.003614,0.065707,199.415634,0.500000,0.866025
2013,1,5.000000,165.000000,7.500000,167.500000,3558.250000,10.620108,14.511909,0.911684,26.043701,28.739536,0.643100,51.431904,0.191130,129.887065,0.055358,0.042210,0.093965,199.642899,0.500000,0.866025
2013,1,5.000000,170.000000,7.500000,172.500000,2313.870000,17.737384,17.901611,0.634867,36.273862,28.708901,0.595835,46.798870,0.211097,129.726558,0.066824,0.028129,0.116668,199.911026,0.500000,0.866025
