year,month,lat,lon,lat5c,lon5c,hhooks,cpue_yft,cpue_bet,cpue_alb,cpue_total,sst,ssh,mld,current_speed,sst_gradient_max,ssh_variance,front_strength,chl,do_surface,season_sin,season_cos
2018,1,0.000000,120.000000,2.500000,122.500000,11014.790000,19.379670,7.011028,0.000000,26.390698,29.183826,0.703763,13.940954,0.274544,133.244464,0.020721,0.064867,0.102979,200.153305,0.500000,0.866025
2018,1,0.000000,125.000000,2.500000,127.500000,14686.380000,19.379657,7.011054,0.000000,26.390710,29.183105,0.655684,15.412494,0.339442,136.333421,0.055844,0.120992,0.100928,199.204163,0.500000,0.866025
2018,1,0.000000,130.000000,2.500000,132.500000,4764.900000,25.031585,7.927763,0.972318,33.931667,29.384306,0.701058,18.512754,0.274633,119.070162,0.018706,0.005279,0.098764,199.200989,0.500000,0.866025
2018,1,0.000000,135.000000,2.500000,137.500000,4255.490000,17.580584,10.610294,0.000000,28.190878,29.551851,0.730904,17.908559,0.338351,0.486859,0.018739,0.000000,0.104531,199.085892,0.500000,0.866025
2018,1,0.000000,140.000000,2.500000,142.500000,6264.740000,17.044762,9.605028,0.270083,26.919872,29.688213,0.750822,22.950090,0.408506,0.561178,0.020512,0.000000,0.102001,199.075470,0.500000,0.866025
2018,1,0.000000,145.000000,2.500000,147.500000,9431.850000,18.177770,8.663518,0.604123,27.445411,29.732546,0.770264,24.358053,0.407415,0.447135,0.024464,0.000000,0.101799,198.851913,0.500000,0.866025
2018,1,0.000000,150.000000,2.500000,152.500000,7610.210000,15.468561,15.108913,2.015582,32.593056,29.813159,0.770197,27.817156,0.385010,0.406068,0.022258,0.000000,0.150517,199.256897,0.500000,0.866025
2018,1,0.000000,155.000000,2.500000,157.500000,4303.070000,13.974209,11.639829,0.484305,26.098344,29.825372,0.768206,30.136351,0.410486,0.299721,0.026372,0.000000,0.210299,199.749161,0.500000,0.866025
2018,1,0.000000,165.000000,2.500000,167.500000,1915.870000,11.507044,21.168973,0.043322,32.719339,29.225420,0.724512,30.934005,0.438858,91.434287,0.029594,0.002779,0.203357,200.003723,0.500000,0.866025
2018,1,0.000000,170.000000,2.500000,172.500000,2878.460000,12.467778,13.754230,1.926377,28.148385,28.693938,0.691691,36.366898,0.425856,128.416651,0.028184,0.019537,0.216566,201.586609,0.500000,0.866025
2018,1,0.000000,-170.000000,2.500000,-167.500000,7151.230000,5.082902,16.829413,0.053138,21.965452,,,,,,,,,,0.500000,0.866025
2018,1,0.000000,175.000000,2.500000,177.500000,2916.060000,4.348333,17.903267,0.016461,22.268060,28.070150,0.669499,43.885831,0.423176,0.410234,0.032920,0.000000,0.184011,203.110504,0.500000,0.866025
2018,1,0.000000,-175.000000,2.500000,-172.500000,12740.440000,7.644241,22.779041,0.042699,30.465981,,,,,,,,,,0.500000,0.866025
2018,1,0.000000,-180.000000,2.500000,-177.500000,2281.780000,5.647784,14.506219,0.000000,20.154003,,,,,,,,,,0.500000,0.866025
2018,1,5.000000,130.000000,7.500000,132.500000,4974.630000,15.554725,26.399953,0.104128,42.058806,29.082876,0.545353,23.438140,0.384470,130.293904,0.052763,0.007804,0.086604,199.087982,0.500000,0.866025
2018,1,5.000000,145.000000,7.500000,147.500000,2020.180000,18.787930,46.092922,0.181667,65.062519,29.361527,0.716384,44.111752,0.163873,0.772504,0.029680,0.002778,0.073848,198.706985,0.500000,0.866025
2018,1,5.000000,150.000000,7.500000,152.500000,3621.730000,16.769886,20.740364,0.416099,37.926350,29.239601,0.692519,43.487561,0.164279,117.362889,0.044848,0.004454,0.084116,198.528580,0.500000,0.866025
2018,1,5.000000,155.000000,7.500000,157.500000,7536.180000,20.220855,20.163531,1.193841,41.578227,29.142182,0.738539,46.145948,0.138315,123.906787,0.031367,0.003614,0.097301,198.572357,0.500000,0.866025
2018,1,5.000000,-155.000000,7.500000,-152.500000,1697.550000,6.238402,3.980442,0.042414,10.261259,,,,,,,,,,0.500000,0.866025
2018,1,5.000000,160.000000,7.500000,162.500000,2194.960000,21.883315,14.751977,0.319824,36.955115,29.041166,0.719855,49.104242,0.127952,0.706812,0.048041,0.001944,0.117554,199.301483,0.500000,0.866025
2018,1,5.000000,165.000000,7.500000,167.500000,4861.550000,17.966286,14.822845,0.035174,32.824305,28.871672,0.708234,45.288822,0.137603,129.221811,0.045717,0.052691,0.154423,199.960052,0.500000,0.866025
2018,1,5.000000,170.000000,7.500000,172.500000,1776.100000,13.669275,9.342379,0.008445,23.020100,28.524565,0.673325,41.123758,0.186386,128.886046,0.061569,0.052321,0.207329,200.382294,0.500000,0.866025
2018,1,5.000000,-170.000000,7.500000,-167.500000,2574.800000,6.839366,12.737688,0.156517,19.733572,,,,,,,,,,0.500000,0.866025
2018,1,5.000000,175.000000,7.500000,177.500000,9853.620000,7.413316,19.258100,0.038666,26.710082,28.283248,0.667524,46.201253,0.171912,0.495779,0.061034,0.000000,0.182400,200.889145,0.500000,0.866025
2018,1,5.000000,-175.000000,7.500000,-172.500000,9431.100000,6.360234,20.489657,0.132222,26.982112,,,,,,,,,,0.500000,0.866025
2018,1,5.000000,-180.000000,7.500000,-177.500000,9477.670000,5.566769,18.373187,0.035874,23.975830,,,,,,,,,,0.500000,0.866025
2018,1,-5.000000,120.000000,-2.500000,122.500000,14686.380000,19.379657,7.011054,0.000000,26.390710,29.718744,0.704047,14.272061,0.118387,135.887338,0.013394,0.214056,0.113109,199.345062,0.500000,0.866025
2018,1,-5.000000,125.000000,-2.500000,127.500000,22029.580000,19.379625,7.011028,0.000000,26.390653,29.610867,0.704633,17.731160,0.136896,133.746687,0.007382,0.154799,0.096604,198.919571,0.500000,0.866025
2018,1,-5.000000,130.000000,-2.500000,132.500000,7343.190000,19.379588,7.010986,0.000000,26.390574,29.830192,0.720320,17.196430,0.111170,135.900387,0.011090,0.217211,0.133357,198.187485,0.500000,0.866025
2018,1,-5.000000,155.000000,-2.500000,157.500000,1031.270000,10.392041,15.055223,0.068847,25.516111,30.162110,0.782260,18.649438,0.370600,0.550800,0.035436,0.000000,0.208095,200.199707,0.500000,0.866025
2018,1,-5.000000,-155.000000,-2.500000,-152.500000,6390.720000,4.628743,22.177470,0.043814,26.850026,,,,,,,,,,0.500000,0.866025
2018,1,-5.000000,-165.000000,-2.500000,-162.500000,1604.940000,8.181614,17.787581,1.066707,27.035902,,,,,,,,,,0.500000,0.866025
2018,1,-5.000000,-170.000000,-2.500000,-167.500000,6045.310000,9.477760,15.239582,1.518036,26.235379,,,,,,,,,,0.500000,0.866025
2018,1,-5.000000,-180.000000,-2.500000,-177.500000,4456.360000,10.881975,12.694666,0.861914,24.438555,,,,,,,,,,0.500000,0.866025
2018,1,10.000000,110.000000,12.500000,112.500000,12901.970000,26.643218,1.456522,0.000000,28.099740,26.461499,0.638375,24.019085,0.204891,1.586129,0.031481,0.061111,0.102090,207.834076,0.500000,0.866025
2018,1,10.000000,115.000000,12.500000,117.500000,12901.970000,26.643218,1.456522,0.000000,28.099740,27.532529,0.716837,22.536370,0.177282,123.811176,0.032738,0.107264,0.095532,204.296799,0.500000,0.866025
2018,1,10.000000,130.000000,12.500000,132.500000,2029.920000,10.022562,4.171593,2.421278,16.615433,28.723975,0.831771,49.365556,0.273269,0.304869,0.073440,0.000000,0.085771,199.972473,0.500000,0.866025
2018,1,10.000000,150.000000,12.500000,152.500000,1944.580000,12.732312,4.095486,4.401979,21.229777,28.445346,0.800031,55.193405,0.259835,0.399660,0.075496,0.000000,0.079022,201.411209,0.500000,0.866025
2018,1,10.000000,155.000000,12.500000,157.500000,7937.520000,10.834240,3.595581,3.007488,17.437310,28.165380,0.784572,53.785824,0.212727,0.500679,0.069811,0.000000,0.082746,201.745834,0.500000,0.866025
2018,1,10.000000,165.000000,12.500000,167.500000,1031.050000,13.173949,12.352456,1.129916,26.656321,27.632024,0.734557,55.819232,0.241914,124.651080,0.085449,0.045544,0.064577,203.952789,0.500000,0.866025
2018,1,10.000000,-165.000000,12.500000,-162.500000,3157.600000,6.339942,19.251647,0.365784,25.957373,,,,,,,,,,0.500000,0.866025
2018,1,10.000000,170.000000,12.500000,172.500000,1628.600000,13.028982,9.647550,0.220435,22.896967,27.206437,0.695148,55.977300,0.234636,55.859708,0.078085,0.003334,0.072538,204.809235,0.500000,0.866025
2018,1,10.000000,-170.000000,12.500000,-167.500000,2948.420000,19.440921,7.430760,0.433113,27.304794,,,,,,,,,,0.500000,0.866025
2018,1,10.000000,175.000000,12.500000,177.500000,6285.680000,10.820309,9.452756,0.191865,20.464930,27.129549,0.646922,57.082204,0.221865,1.004247,0.065459,0.028889,0.071194,205.774857,0.500000,0.866025
2018,1,10.000000,-175.000000,12.500000,-172.500000,4277.810000,15.984581,16.820289,0.773760,33.578630,,,,,,,,,,0.500000,0.866025
2018,1,10.000000,-180.000000,12.500000,-177.500000,6979.510000,14.870098,16.606753,0.573536,32.050387,,,,,,,,,,0.500000,0.866025
