year,month,lat,lon,lat5c,lon5c,hhooks,cpue_yft,cpue_bet,cpue_alb,cpue_total,sst,ssh,mld,current_speed,sst_gradient_max,ssh_variance,front_strength,chl,do_surface,season_sin,season_cos
2010,1,0.000000,120.000000,2.500000,122.500000,18952.340000,16.622275,2.689325,0.000000,19.311600,28.724577,0.597990,13.631033,0.293479,131.978634,0.032566,0.071695,0.111642,201.695740,0.500000,0.866025
2010,1,0.000000,125.000000,2.500000,127.500000,23204.920000,17.216909,2.491196,0.000000,19.708105,28.420844,0.510669,15.787329,0.418333,133.580288,0.072952,0.139746,0.110377,200.932556,0.500000,0.866025
2010,1,0.000000,130.000000,2.500000,132.500000,18512.510000,13.530256,12.964314,0.076813,26.571383,28.601433,0.496586,13.627842,0.405635,116.502221,0.060975,0.006113,0.117276,201.085022,0.500000,0.866025
2010,1,0.000000,135.000000,2.500000,137.500000,2945.250000,8.665139,5.016892,0.357185,14.039216,28.737511,0.501611,13.057599,0.368210,0.463800,0.059760,0.000000,0.160455,201.421585,0.500000,0.866025
2010,1,0.000000,140.000000,2.500000,142.500000,2088.210000,3.526465,16.873303,0.000000,20.399768,29.117505,0.562048,16.685530,0.267404,0.365662,0.020285,0.000000,0.238610,201.661697,0.500000,0.866025
2010,1,0.000000,145.000000,2.500000,147.500000,2743.980000,6.541228,25.723584,0.000000,32.264812,29.261825,0.607182,19.363953,0.215699,0.375842,0.017050,0.000000,0.164237,200.156128,0.500000,0.866025
2010,1,0.000000,155.000000,2.500000,157.500000,6742.270000,5.290503,11.138682,0.122214,16.551399,29.322022,0.658820,22.458911,0.294860,0.238579,0.008396,0.000000,0.101888,198.699280,0.500000,0.866025
2010,1,0.000000,-155.000000,2.500000,-152.500000,2532.170000,2.239976,16.257992,0.000000,18.497968,,,,,,,,,,0.500000,0.866025
2010,1,0.000000,160.000000,2.500000,162.500000,8864.240000,9.286752,13.620457,2.974423,25.881632,29.230693,0.661672,24.366361,0.295390,0.359756,0.009351,0.000000,0.119413,198.998657,0.500000,0.866025
2010,1,0.000000,-160.000000,2.500000,-157.500000,1482.040000,5.190143,32.905994,0.000000,38.096138,,,,,,,,,,0.500000,0.866025
2010,1,0.000000,165.000000,2.500000,167.500000,4661.830000,10.908163,16.044343,3.295272,30.247778,29.288077,0.661649,26.961976,0.279816,91.424148,0.009789,0.002779,0.129042,198.878159,0.500000,0.866025
2010,1,0.000000,170.000000,2.500000,172.500000,2817.790000,11.271599,18.666047,2.179013,32.116659,29.331837,0.654704,28.580845,0.326274,130.321074,0.011574,0.019537,0.145148,199.119339,0.500000,0.866025
2010,1,0.000000,-170.000000,2.500000,-167.500000,9798.020000,3.951411,24.222037,0.061747,28.235194,,,,,,,,,,0.500000,0.866025
2010,1,0.000000,175.000000,2.500000,177.500000,17637.700000,10.931074,25.547662,1.002682,37.481418,29.306466,0.646226,27.298427,0.297470,0.296255,0.004209,0.000000,0.167097,199.232513,0.500000,0.866025
2010,1,0.000000,-175.000000,2.500000,-172.500000,12164.780000,7.567338,32.771164,0.192605,40.531107,,,,,,,,,,0.500000,0.866025
2010,1,0.000000,-180.000000,2.500000,-177.500000,6140.230000,9.193141,33.276441,0.423437,42.893019,,,,,,,,,,0.500000,0.866025
2010,1,5.000000,130.000000,7.500000,132.500000,1548.620000,4.526611,6.822849,0.006457,11.355917,28.394892,0.333419,27.711624,0.374870,126.901088,0.067459,0.007804,0.082235,200.516968,0.500000,0.866025
2010,1,5.000000,135.000000,7.500000,137.500000,1330.610000,4.373934,8.193986,0.000000,12.567920,28.382462,0.374433,29.229136,0.387984,126.521390,0.076378,0.006954,0.082803,200.574524,0.500000,0.866025
2010,1,5.000000,140.000000,7.500000,142.500000,2477.570000,1.003403,14.880306,0.000000,15.883709,28.507089,0.466601,36.413797,0.263739,0.529846,0.030976,0.000000,0.096436,200.516235,0.500000,0.866025
2010,1,5.000000,155.000000,7.500000,157.500000,4384.440000,9.262528,18.397104,0.274379,27.934012,28.562973,0.539276,44.124829,0.250102,121.517023,0.055910,0.040033,0.078979,200.211258,0.500000,0.866025
2010,1,5.000000,165.000000,7.500000,167.500000,4602.620000,2.084682,12.101586,0.428452,14.614719,28.312523,0.548794,45.718329,0.202429,127.152929,0.033511,0.041643,0.078577,200.602814,0.500000,0.866025
2010,1,5.000000,170.000000,7.500000,172.500000,8826.470000,1.797321,14.829371,0.854362,17.481054,28.182257,0.530994,44.446842,0.227846,127.117550,0.034881,0.027848,0.075963,200.616394,0.500000,0.866025
2010,1,5.000000,175.000000,7.500000,177.500000,1862.620000,12.216126,16.644834,0.091806,28.952765,28.133517,0.514758,43.941696,0.241086,0.506937,0.058694,0.000000,0.083265,200.641373,0.500000,0.866025
2010,1,5.000000,-175.000000,7.500000,-172.500000,1577.030000,6.108952,35.762161,0.477480,42.348592,,,,,,,,,,0.500000,0.866025
