year,month,lat,lon,lat5c,lon5c,hhooks,cpue_yft,cpue_bet,cpue_alb,cpue_total,sst,ssh,mld,current_speed,sst_gradient_max,ssh_variance,front_strength,chl,do_surface,season_sin,season_cos
2015,1,0.000000,120.000000,2.500000,122.500000,11587.860000,20.936825,4.058126,0.000000,24.994952,29.064714,0.662198,12.698997,0.342563,130.955643,0.036400,0.059901,0.106293,201.227432,0.500000,0.866025
2015,1,0.000000,125.000000,2.500000,127.500000,15450.490000,20.936747,4.058124,0.000000,24.994871,28.760535,0.585159,15.879042,0.454999,134.364140,0.069506,0.153962,0.101526,200.842026,0.500000,0.866025
2015,1,0.000000,130.000000,2.500000,132.500000,5869.780000,21.196706,3.061103,0.000000,24.257809,29.256220,0.622650,17.608095,0.284851,117.264717,0.028545,0.005279,0.103235,200.626755,0.500000,0.866025
2015,1,0.000000,135.000000,2.500000,137.500000,5441.290000,21.338139,5.872321,0.019113,27.229572,29.580798,0.645232,16.075498,0.281400,0.563330,0.025016,0.000000,0.097515,201.320755,0.500000,0.866025
2015,1,0.000000,140.000000,2.500000,142.500000,23685.650000,8.493497,10.248822,0.417552,19.159871,29.788398,0.674018,17.390931,0.230700,0.422023,0.016294,0.000000,0.097125,200.091125,0.500000,0.866025
2015,1,0.000000,145.000000,2.500000,147.500000,8397.900000,22.948356,12.578502,0.992867,36.519725,29.828796,0.693066,20.335459,0.180306,0.336958,0.017665,0.000000,0.097471,199.587891,0.500000,0.866025
2015,1,0.000000,150.000000,2.500000,152.500000,3361.240000,9.336733,32.696862,0.383787,42.417382,29.891983,0.714175,23.234166,0.199794,0.453541,0.008998,0.000000,0.087460,199.378052,0.500000,0.866025
2015,1,0.000000,155.000000,2.500000,157.500000,8725.710000,7.206634,10.241230,0.867666,18.315530,29.861148,0.726632,22.511683,0.218716,0.443573,0.010344,0.000000,0.084174,198.665588,0.500000,0.866025
2015,1,0.000000,-155.000000,2.500000,-152.500000,11965.610000,2.153171,24.496536,0.077890,26.727597,,,,,,,,,,0.500000,0.866025
2015,1,0.000000,160.000000,2.500000,162.500000,6054.670000,12.891867,5.998345,2.872163,21.762375,29.962312,0.737024,25.661999,0.207336,0.625376,0.010237,0.000000,0.087773,198.571075,0.500000,0.866025
2015,1,0.000000,-160.000000,2.500000,-157.500000,17439.850000,3.348251,31.415637,0.102008,34.865896,,,,,,,,,,0.500000,0.866025
2015,1,0.000000,165.000000,2.500000,167.500000,6063.800000,9.898249,14.401036,1.045054,25.344339,29.904901,0.723602,25.211276,0.203088,92.685959,0.009561,0.002779,0.133611,199.240311,0.500000,0.866025
2015,1,0.000000,-165.000000,2.500000,-162.500000,6197.300000,3.912510,30.505865,0.241234,34.659610,,,,,,,,,,0.500000,0.866025
2015,1,0.000000,170.000000,2.500000,172.500000,9270.910000,13.819463,21.982416,1.642989,37.444868,29.549861,0.702523,29.688430,0.296731,131.209092,0.008065,0.019537,0.234745,200.077255,0.500000,0.866025
2015,1,0.000000,-170.000000,2.500000,-167.500000,5976.950000,1.313546,17.497553,0.159111,18.970211,,,,,,,,,,0.500000,0.866025
2015,1,0.000000,175.000000,2.500000,177.500000,18674.490000,15.320151,32.537006,0.421163,48.278320,29.260966,0.687243,26.288900,0.308284,0.446194,0.011876,0.000000,0.173873,199.774719,0.500000,0.866025
2015,1,0.000000,-175.000000,2.500000,-172.500000,3760.250000,8.201848,35.489396,0.107706,43.798950,,,,,,,,,,0.500000,0.866025
2015,1,0.000000,-180.000000,2.500000,-177.500000,2262.500000,6.033149,16.303204,0.446851,22.783204,,,,,,,,,,0.500000,0.866025
2015,1,5.000000,135.000000,7.500000,137.500000,1422.150000,5.526843,5.211124,0.000000,10.737967,28.878823,0.459490,21.876339,0.410914,128.523106,0.066237,0.006954,0.088217,200.418701,0.500000,0.866025
2015,1,5.000000,140.000000,7.500000,142.500000,2182.400000,9.955554,40.835777,0.000000,50.791331,28.987275,0.480658,24.975714,0.376276,0.438896,0.059641,0.000000,0.085111,199.799210,0.500000,0.866025
2015,1,5.000000,145.000000,7.500000,147.500000,1010.690000,9.759669,40.045909,0.000000,49.805578,29.069048,0.546721,33.179895,0.290420,1.201841,0.051123,0.003056,0.084025,199.510712,0.500000,0.866025
2015,1,5.000000,155.000000,7.500000,157.500000,2251.830000,13.093351,26.427839,0.188291,39.709481,28.885806,0.598179,43.573892,0.252739,123.142315,0.056060,0.005004,0.078782,199.384659,0.500000,0.866025
2015,1,5.000000,-155.000000,7.500000,-152.500000,1426.180000,1.215835,20.958785,0.209651,22.384271,,,,,,,,,,0.500000,0.866025
2015,1,5.000000,160.000000,7.500000,162.500000,2332.630000,10.616772,20.094914,0.378114,31.089800,28.754346,0.578600,48.554697,0.255035,0.618068,0.064567,0.000000,0.077874,199.521820,0.500000,0.866025
2015,1,5.000000,-160.000000,7.500000,-157.500000,1913.850000,2.294851,27.251874,0.844894,30.391619,,,,,,,,,,0.500000,0.866025
2015,1,5.000000,165.000000,7.500000,167.500000,6392.640000,10.997491,13.097406,0.306759,24.401656,28.665661,0.576046,50.166812,0.217538,129.529037,0.059293,0.048725,0.077417,199.935760,0.500000,0.866025
2015,1,5.000000,170.000000,7.500000,172.500000,6619.050000,25.938919,25.123092,0.411388,51.473399,28.586948,0.552449,46.338131,0.224807,129.706575,0.070065,0.042194,0.090836,200.275604,0.500000,0.866025
2015,1,5.000000,175.000000,7.500000,177.500000,4661.300000,6.293094,15.549096,0.173771,22.015961,28.558328,0.568369,50.429678,0.158037,0.849206,0.049425,0.007778,0.103041,200.589508,0.500000,0.866025
2015,1,-5.000000,120.000000,-2.500000,122.500000,15450.490000,20.936747,4.058124,0.000000,24.994871,29.655516,0.668917,14.453027,0.161176,135.741571,0.026446,0.220884,0.111796,199.438858,0.500000,0.866025
2015,1,-5.000000,125.000000,-2.500000,127.500000,23175.730000,20.936773,4.058125,0.000000,24.994898,29.362034,0.651099,21.046954,0.240410,133.043763,0.009609,0.151393,0.094197,199.122772,0.500000,0.866025
2015,1,-5.000000,130.000000,-2.500000,132.500000,7725.240000,20.936825,4.058126,0.000000,24.994952,29.518911,0.666747,23.139143,0.185721,133.791057,0.024516,0.201903,0.131430,198.640564,0.500000,0.866025
